05:17:13 VERBOSE loading logging configuration: config/logging.conf
05:17:13 INFO initializing OV Server with options:
	- log files directory     = /Users/dzakyzf/Library/Logs/openvisualizer
	- data files directory    = /Users/dzakyzf/Library/Application Support/openvisualizer
	- host address server     = localhost
	- port number server      = 9000
	- firmware path           = /Users/dzakyzf/lain/openwsnmac/openwsn-fw
05:28:02 ERROR Unknown error: #6
05:28:02 ERROR Unknown error: #6
05:28:02 ERROR Unknown error: #6
05:28:03 ERROR Unknown error: #6
05:28:03 ERROR Unknown error: #6
05:28:03 ERROR Unknown error: #6
05:28:03 ERROR Unknown error: #6
05:28:04 ERROR Unknown error: #6
05:28:04 ERROR Unknown error: #6
05:28:05 ERROR Unknown error: #6
05:28:05 ERROR Unknown error: #6
05:28:05 ERROR Unknown error: #6
05:28:05 ERROR Unknown error: #6
05:28:06 ERROR Unknown error: #6
05:28:06 ERROR Unknown error: #6
05:28:06 ERROR Unknown error: #6
05:28:07 ERROR Unknown error: #6
05:28:07 ERROR Unknown error: #6
05:28:08 ERROR Unknown error: #6
05:28:08 ERROR Unknown error: #6
05:28:08 ERROR Unknown error: #6
05:28:08 ERROR Unknown error: #6
05:28:08 ERROR Unknown error: #6
05:28:08 ERROR Unknown error: #6
05:28:09 ERROR Unknown error: #6
05:28:09 ERROR Unknown error: #6
05:28:10 ERROR Unknown error: #6
05:28:10 ERROR Unknown error: #6
05:28:10 ERROR Unknown error: #6
05:28:10 ERROR Unknown error: #6
05:28:11 ERROR Unknown error: #6
05:28:11 ERROR Unknown error: #6
05:28:11 ERROR Unknown error: #6
05:28:12 ERROR Unknown error: #6
05:28:12 ERROR Unknown error: #6
05:28:12 ERROR Unknown error: #6
05:28:12 ERROR Unknown error: #6
05:28:13 ERROR Unknown error: #6
05:28:13 ERROR Unknown error: #6
05:28:13 ERROR Unknown error: #6
05:28:13 ERROR Unknown error: #6
05:28:14 INFO received RPL DAO from bbbb:0:0:0:543:32ff:3dc:c471
	- parents:
	   bbbb:0:0:0:543:32ff:2dd:4061
	- children:
05:28:14 ERROR Unknown error: #6
05:28:14 ERROR Unknown error: #6
05:28:14 ERROR Unknown error: #6
05:28:15 ERROR Unknown error: #6
05:28:15 ERROR Unknown error: #6
05:28:15 ERROR Unknown error: #6
05:28:16 ERROR Unknown error: #6
05:28:16 ERROR Unknown error: #6
05:28:16 ERROR Unknown error: #6
05:28:17 ERROR Unknown error: #6
05:28:17 ERROR Unknown error: #6
05:28:17 ERROR Unknown error: #6
05:28:18 ERROR Unknown error: #6
05:28:18 ERROR Unknown error: #6
05:28:18 ERROR Unknown error: #6
05:28:19 ERROR Unknown error: #6
05:28:19 ERROR Unknown error: #6
05:28:19 ERROR Unknown error: #6
05:28:20 ERROR Unknown error: #6
05:28:20 ERROR Unknown error: #6
05:28:20 ERROR Unknown error: #6
05:28:21 ERROR Unknown error: #6
05:28:21 ERROR Unknown error: #6
05:28:21 ERROR Unknown error: #6
05:28:21 ERROR Unknown error: #6
05:28:21 ERROR Unknown error: #6
05:28:22 ERROR Unknown error: #6
05:28:22 ERROR Unknown error: #6
05:28:22 ERROR Unknown error: #6
05:28:23 ERROR Unknown error: #6
05:28:23 ERROR Unknown error: #6
05:28:23 ERROR Unknown error: #6
05:28:24 ERROR Unknown error: #6
05:28:24 ERROR Unknown error: #6
05:28:24 ERROR Unknown error: #6
05:28:25 ERROR Unknown error: #6
05:28:25 ERROR Unknown error: #6
05:28:25 ERROR Unknown error: #6
05:28:26 ERROR Unknown error: #6
05:28:26 ERROR Unknown error: #6
05:28:26 ERROR Unknown error: #6
05:28:27 ERROR Unknown error: #6
05:28:27 ERROR Unknown error: #6
05:28:27 ERROR Unknown error: #6
05:28:28 ERROR Unknown error: #6
05:28:28 ERROR Unknown error: #6
05:28:28 ERROR Unknown error: #6
05:28:29 ERROR Unknown error: #6
05:28:29 ERROR Unknown error: #6
05:28:29 ERROR Unknown error: #6
05:28:29 ERROR Unknown error: #6
05:28:29 ERROR Unknown error: #6
05:28:29 ERROR Unknown error: #6
05:28:30 ERROR Unknown error: #6
05:28:30 ERROR Unknown error: #6
05:28:30 ERROR Unknown error: #6
05:28:30 ERROR Unknown error: #6
05:28:30 ERROR Unknown error: #6
05:28:30 ERROR Unknown error: #6
05:28:31 ERROR Unknown error: #6
05:28:32 ERROR Unknown error: #6
05:28:32 ERROR Unknown error: #6
05:28:32 ERROR Unknown error: #6
05:28:32 ERROR Unknown error: #6
05:28:32 ERROR Unknown error: #6
05:28:33 ERROR Unknown error: #6
05:28:33 ERROR Unknown error: #6
05:28:33 ERROR Unknown error: #6
05:28:34 ERROR Unknown error: #6
05:28:34 ERROR Unknown error: #6
05:28:34 ERROR Unknown error: #6
05:28:35 ERROR Unknown error: #6
05:28:35 ERROR Unknown error: #6
05:28:35 ERROR Unknown error: #6
05:28:36 ERROR Unknown error: #6
05:28:36 ERROR Unknown error: #6
05:28:36 ERROR Unknown error: #6
05:28:37 ERROR Unknown error: #6
05:28:37 ERROR Unknown error: #6
05:28:37 ERROR Unknown error: #6
05:28:38 ERROR Unknown error: #6
05:28:38 ERROR Unknown error: #6
05:28:38 ERROR Unknown error: #6
05:28:39 ERROR Unknown error: #6
05:28:39 ERROR Unknown error: #6
05:28:39 INFO received RPL DAO from bbbb:0:0:0:543:32ff:2da:3560
	- parents:
	   bbbb:0:0:0:543:32ff:2dd:4061
	- children:
	   bbbb:0:0:0:543:32ff:3dc:c471
05:28:39 ERROR Unknown error: #6
05:28:39 ERROR Unknown error: #6
05:28:40 ERROR Unknown error: #6
05:28:40 ERROR Unknown error: #6
05:28:40 ERROR Unknown error: #6
05:28:41 ERROR Unknown error: #6
05:28:41 ERROR Unknown error: #6
05:28:41 ERROR Unknown error: #6
05:28:42 ERROR Unknown error: #6
05:28:42 ERROR Unknown error: #6
05:28:42 ERROR Unknown error: #6
05:28:43 ERROR Unknown error: #6
05:28:43 ERROR Unknown error: #6
05:28:43 ERROR Unknown error: #6
05:28:44 ERROR Unknown error: #6
05:28:44 ERROR Unknown error: #6
05:28:44 ERROR Unknown error: #6
05:28:45 ERROR Unknown error: #6
05:28:45 ERROR Unknown error: #6
05:28:45 ERROR Unknown error: #6
05:28:46 ERROR Unknown error: #6
05:28:46 ERROR Unknown error: #6
05:28:46 ERROR Unknown error: #6
05:28:47 ERROR Unknown error: #6
05:28:47 ERROR Unknown error: #6
05:28:47 ERROR Unknown error: #6
05:28:48 ERROR Unknown error: #6
05:28:48 ERROR Unknown error: #6
05:28:48 ERROR Unknown error: #6
05:28:49 ERROR Unknown error: #6
05:28:49 ERROR Unknown error: #6
05:28:49 ERROR Unknown error: #6
05:28:50 ERROR Unknown error: #6
05:28:50 ERROR Unknown error: #6
05:28:50 ERROR Unknown error: #6
05:28:51 ERROR Unknown error: #6
05:28:51 ERROR Unknown error: #6
05:28:51 ERROR Unknown error: #6
05:28:52 ERROR Unknown error: #6
05:28:52 ERROR Unknown error: #6
05:28:52 ERROR Unknown error: #6
05:28:53 ERROR Unknown error: #6
05:28:53 ERROR Unknown error: #6
05:28:53 ERROR Unknown error: #6
05:28:54 ERROR Unknown error: #6
05:28:54 ERROR Unknown error: #6
05:28:54 ERROR Unknown error: #6
05:28:55 ERROR Unknown error: #6
05:28:55 ERROR Unknown error: #6
05:28:55 ERROR Unknown error: #6
05:28:55 ERROR Unknown error: #6
05:28:55 ERROR Unknown error: #6
05:28:55 ERROR Unknown error: #6
05:28:55 ERROR Unknown error: #6
05:28:56 ERROR Unknown error: #6
05:28:56 ERROR Unknown error: #6
05:28:56 ERROR Unknown error: #6
05:28:58 ERROR Unknown error: #6
05:28:58 ERROR Unknown error: #6
05:28:58 ERROR Unknown error: #6
05:28:58 ERROR Unknown error: #6
05:28:58 ERROR Unknown error: #6
05:28:58 ERROR Unknown error: #6
05:28:59 ERROR Unknown error: #6
05:28:59 ERROR Unknown error: #6
05:28:59 ERROR Unknown error: #6
05:29:00 ERROR Unknown error: #6
05:29:00 ERROR Unknown error: #6
05:29:00 ERROR Unknown error: #6
05:29:01 ERROR Unknown error: #6
05:29:01 ERROR Unknown error: #6
05:29:01 ERROR Unknown error: #6
05:29:02 ERROR Unknown error: #6
05:29:02 ERROR Unknown error: #6
05:29:02 ERROR Unknown error: #6
05:29:03 ERROR Unknown error: #6
05:29:03 ERROR Unknown error: #6
05:29:03 ERROR Unknown error: #6
05:29:04 ERROR Unknown error: #6
05:29:04 ERROR Unknown error: #6
05:29:04 ERROR Unknown error: #6
05:29:05 ERROR Unknown error: #6
05:29:05 ERROR Unknown error: #6
05:29:05 ERROR Unknown error: #6
05:29:06 ERROR Unknown error: #6
05:29:06 ERROR Unknown error: #6
05:29:06 ERROR Unknown error: #6
05:29:07 ERROR Unknown error: #6
05:29:07 ERROR Unknown error: #6
05:29:07 ERROR Unknown error: #6
05:29:08 ERROR Unknown error: #6
05:29:08 ERROR Unknown error: #6
05:29:08 ERROR Unknown error: #6
05:29:08 ERROR Unknown error: #6
05:29:08 ERROR Unknown error: #6
05:29:08 ERROR Unknown error: #6
05:29:09 ERROR Unknown error: #6
05:29:09 ERROR Unknown error: #6
05:29:09 ERROR Unknown error: #6
05:29:10 ERROR Unknown error: #6
05:29:10 ERROR Unknown error: #6
05:29:10 ERROR Unknown error: #6
05:29:11 ERROR Unknown error: #6
05:29:11 ERROR Unknown error: #6
05:29:11 ERROR Unknown error: #6
05:29:12 ERROR Unknown error: #6
05:29:12 ERROR Unknown error: #6
05:29:12 ERROR Unknown error: #6
05:29:13 ERROR Unknown error: #6
05:29:13 ERROR Unknown error: #6
05:29:13 ERROR Unknown error: #6
05:29:14 ERROR Unknown error: #6
05:29:14 ERROR Unknown error: #6
05:29:14 ERROR Unknown error: #6
05:29:15 ERROR Unknown error: #6
05:29:15 ERROR Unknown error: #6
05:29:15 ERROR Unknown error: #6
05:29:16 ERROR Unknown error: #6
05:29:16 ERROR Unknown error: #6
05:29:16 ERROR Unknown error: #6
05:29:16 ERROR Unknown error: #6
05:29:16 ERROR Unknown error: #6
05:29:17 ERROR Unknown error: #6
05:29:17 INFO received RPL DAO from bbbb:0:0:0:543:32ff:3dc:c471
	- parents:
	   bbbb:0:0:0:543:32ff:2dd:4061
	- children:
05:29:17 ERROR Unknown error: #6
05:29:18 ERROR Unknown error: #6
05:29:18 ERROR Unknown error: #6
05:29:18 ERROR Unknown error: #6
05:29:19 ERROR Unknown error: #6
05:29:19 ERROR Unknown error: #6
05:29:19 ERROR Unknown error: #6
05:29:19 ERROR Unknown error: #6
05:29:19 ERROR Unknown error: #6
05:29:19 ERROR Unknown error: #6
05:29:20 ERROR Unknown error: #6
05:29:21 ERROR Unknown error: #6
05:29:21 ERROR Unknown error: #6
05:29:21 ERROR Unknown error: #6
05:29:21 ERROR Unknown error: #6
05:29:21 ERROR Unknown error: #6
05:29:22 ERROR Unknown error: #6
05:29:22 ERROR Unknown error: #6
05:29:23 ERROR Unknown error: #6
05:29:23 ERROR Unknown error: #6
05:29:23 ERROR Unknown error: #6
05:29:23 ERROR Unknown error: #6
05:29:23 ERROR Unknown error: #6
05:29:24 ERROR Unknown error: #6
05:29:24 ERROR Unknown error: #6
05:29:24 ERROR Unknown error: #6
05:29:25 ERROR Unknown error: #6
05:29:25 ERROR Unknown error: #6
05:29:25 ERROR Unknown error: #6
05:29:26 ERROR Unknown error: #6
05:29:26 ERROR Unknown error: #6
05:29:26 ERROR Unknown error: #6
05:29:27 ERROR Unknown error: #6
05:29:27 ERROR Unknown error: #6
05:29:27 ERROR Unknown error: #6
05:29:28 ERROR Unknown error: #6
05:29:28 ERROR Unknown error: #6
05:29:28 ERROR Unknown error: #6
05:29:29 ERROR Unknown error: #6
05:29:29 ERROR Unknown error: #6
05:29:29 ERROR Unknown error: #6
05:29:30 ERROR Unknown error: #6
05:29:30 ERROR Unknown error: #6
05:29:30 ERROR Unknown error: #6
05:29:31 ERROR Unknown error: #6
05:29:31 ERROR Unknown error: #6
05:29:31 ERROR Unknown error: #6
05:29:32 ERROR Unknown error: #6
05:29:32 ERROR Unknown error: #6
05:29:32 ERROR Unknown error: #6
05:29:33 ERROR Unknown error: #6
05:29:33 ERROR Unknown error: #6
05:29:33 ERROR Unknown error: #6
05:29:34 ERROR Unknown error: #6
05:29:34 ERROR Unknown error: #6
05:29:34 ERROR Unknown error: #6
05:29:35 ERROR Unknown error: #6
05:29:35 ERROR Unknown error: #6
05:29:35 ERROR Unknown error: #6
05:29:36 ERROR Unknown error: #6
05:29:36 ERROR Unknown error: #6
05:29:36 ERROR Unknown error: #6
05:29:37 ERROR Unknown error: #6
05:29:37 ERROR Unknown error: #6
05:29:37 ERROR Unknown error: #6
05:29:38 ERROR Unknown error: #6
05:29:38 ERROR Unknown error: #6
05:29:38 ERROR Unknown error: #6
05:29:38 ERROR Unknown error: #6
05:29:39 ERROR Unknown error: #6
05:29:39 ERROR Unknown error: #6
05:29:40 ERROR Unknown error: #6
05:29:40 ERROR Unknown error: #6
05:29:40 ERROR Unknown error: #6
05:29:41 ERROR Unknown error: #6
05:29:41 ERROR Unknown error: #6
05:29:41 ERROR Unknown error: #6
05:29:41 ERROR Unknown error: #6
05:29:41 ERROR Unknown error: #6
05:29:42 ERROR Unknown error: #6
05:29:42 INFO received RPL DAO from bbbb:0:0:0:543:32ff:2da:3560
	- parents:
	   bbbb:0:0:0:543:32ff:2dd:4061
	- children:
	   bbbb:0:0:0:543:32ff:3dc:c471
05:29:42 ERROR Unknown error: #6
05:29:42 ERROR Unknown error: #6
05:29:43 ERROR Unknown error: #6
05:29:43 ERROR Unknown error: #6
05:29:43 ERROR Unknown error: #6
05:29:43 ERROR Unknown error: #6
05:29:43 ERROR Unknown error: #6
05:29:44 ERROR Unknown error: #6
05:29:44 ERROR Unknown error: #6
05:29:44 ERROR Unknown error: #6
05:29:45 ERROR Unknown error: #6
05:29:45 ERROR Unknown error: #6
05:29:45 ERROR Unknown error: #6
05:29:45 ERROR Unknown error: #6
05:29:46 ERROR Unknown error: #6
05:29:46 ERROR Unknown error: #6
05:29:46 ERROR Unknown error: #6
05:29:47 ERROR Unknown error: #6
05:29:47 ERROR Unknown error: #6
05:29:47 ERROR Unknown error: #6
05:29:48 ERROR Unknown error: #6
05:29:48 ERROR Unknown error: #6
05:29:48 ERROR Unknown error: #6
05:29:49 ERROR Unknown error: #6
05:29:49 ERROR Unknown error: #6
05:29:49 ERROR Unknown error: #6
05:29:50 ERROR Unknown error: #6
05:29:50 ERROR Unknown error: #6
05:29:50 ERROR Unknown error: #6
05:29:51 ERROR Unknown error: #6
05:29:51 ERROR Unknown error: #6
05:29:51 ERROR Unknown error: #6
05:29:52 ERROR Unknown error: #6
05:29:52 ERROR Unknown error: #6
05:29:52 ERROR Unknown error: #6
05:29:53 ERROR Unknown error: #6
05:29:53 ERROR Unknown error: #6
05:29:53 ERROR Unknown error: #6
05:29:54 ERROR Unknown error: #6
05:29:54 ERROR Unknown error: #6
05:29:54 ERROR Unknown error: #6
05:29:55 ERROR Unknown error: #6
05:29:55 ERROR Unknown error: #6
05:29:55 ERROR Unknown error: #6
05:29:56 ERROR Unknown error: #6
05:29:56 ERROR Unknown error: #6
05:29:56 ERROR Unknown error: #6
05:29:57 ERROR Unknown error: #6
05:29:57 ERROR Unknown error: #6
05:29:57 ERROR Unknown error: #6
05:29:58 ERROR Unknown error: #6
05:29:58 ERROR Unknown error: #6
05:29:58 ERROR Unknown error: #6
05:29:59 ERROR Unknown error: #6
05:29:59 ERROR Unknown error: #6
05:29:59 ERROR Unknown error: #6
05:29:59 ERROR Unknown error: #6
05:29:59 ERROR Unknown error: #6
05:29:59 ERROR Unknown error: #6
05:30:00 ERROR Unknown error: #6
05:30:00 ERROR Unknown error: #6
05:30:01 ERROR Unknown error: #6
05:30:01 ERROR Unknown error: #6
05:30:01 ERROR Unknown error: #6
05:30:01 ERROR Unknown error: #6
05:30:02 ERROR Unknown error: #6
05:30:02 ERROR Unknown error: #6
05:30:02 ERROR Unknown error: #6
05:30:03 ERROR Unknown error: #6
05:30:03 ERROR Unknown error: #6
05:30:03 ERROR Unknown error: #6
05:30:04 ERROR Unknown error: #6
05:30:04 ERROR Unknown error: #6
05:30:04 ERROR Unknown error: #6
05:30:04 ERROR Unknown error: #6
05:30:05 ERROR Unknown error: #6
05:30:05 ERROR Unknown error: #6
05:30:05 ERROR Unknown error: #6
05:30:06 ERROR Unknown error: #6
05:30:06 ERROR Unknown error: #6
05:30:06 ERROR Unknown error: #6
05:30:07 ERROR Unknown error: #6
05:30:07 ERROR Unknown error: #6
05:30:07 ERROR Unknown error: #6
05:30:07 ERROR Unknown error: #6
05:30:07 ERROR Unknown error: #6
05:30:07 ERROR Unknown error: #6
05:30:08 ERROR Unknown error: #6
05:30:08 ERROR Unknown error: #6
05:30:09 ERROR Unknown error: #6
05:30:09 ERROR Unknown error: #6
05:30:09 ERROR Unknown error: #6
05:30:09 ERROR Unknown error: #6
05:30:10 ERROR Unknown error: #6
05:30:10 ERROR Unknown error: #6
05:30:10 ERROR Unknown error: #6
05:30:11 ERROR Unknown error: #6
05:30:11 ERROR Unknown error: #6
05:30:11 ERROR Unknown error: #6
05:30:12 ERROR Unknown error: #6
05:30:12 ERROR Unknown error: #6
05:30:12 ERROR Unknown error: #6
05:30:12 ERROR Unknown error: #6
05:30:12 ERROR Unknown error: #6
05:30:13 ERROR Unknown error: #6
05:30:13 ERROR Unknown error: #6
05:30:13 ERROR Unknown error: #6
05:30:13 ERROR Unknown error: #6
05:30:13 INFO received RPL DAO from bbbb:0:0:0:543:32ff:3dc:c471
	- parents:
	   bbbb:0:0:0:543:32ff:2dd:4061
	- children:
	   bbbb:0:0:0:543:32ff:2da:3560
05:30:14 ERROR Unknown error: #6
05:30:14 ERROR Unknown error: #6
05:30:14 ERROR Unknown error: #6
05:30:15 ERROR Unknown error: #6
05:30:15 ERROR Unknown error: #6
05:30:15 ERROR Unknown error: #6
05:30:16 ERROR Unknown error: #6
05:30:16 ERROR Unknown error: #6
05:30:17 ERROR Unknown error: #6
05:30:17 ERROR Unknown error: #6
05:30:17 ERROR Unknown error: #6
05:30:17 ERROR Unknown error: #6
05:30:17 ERROR Unknown error: #6
05:30:18 ERROR Unknown error: #6
05:30:18 ERROR Unknown error: #6
05:30:18 ERROR Unknown error: #6
05:30:19 ERROR Unknown error: #6
05:30:19 ERROR Unknown error: #6
05:30:19 ERROR Unknown error: #6
05:30:20 ERROR Unknown error: #6
05:30:20 ERROR Unknown error: #6
05:30:20 ERROR Unknown error: #6
05:30:21 ERROR Unknown error: #6
05:30:21 ERROR Unknown error: #6
05:30:21 ERROR Unknown error: #6
05:30:22 ERROR Unknown error: #6
05:30:22 ERROR Unknown error: #6
05:30:22 ERROR Unknown error: #6
05:30:23 ERROR Unknown error: #6
05:30:23 ERROR Unknown error: #6
05:30:23 ERROR Unknown error: #6
05:30:24 ERROR Unknown error: #6
05:30:24 ERROR Unknown error: #6
05:30:24 ERROR Unknown error: #6
05:30:25 ERROR Unknown error: #6
05:30:25 ERROR Unknown error: #6
05:30:25 ERROR Unknown error: #6
05:30:25 ERROR Unknown error: #6
05:30:26 ERROR Unknown error: #6
05:30:26 ERROR Unknown error: #6
05:30:27 ERROR Unknown error: #6
05:30:27 ERROR Unknown error: #6
05:30:27 ERROR Unknown error: #6
05:30:27 ERROR Unknown error: #6
05:30:28 ERROR Unknown error: #6
05:30:28 ERROR Unknown error: #6
05:30:29 ERROR Unknown error: #6
05:30:29 ERROR Unknown error: #6
05:30:29 ERROR Unknown error: #6
05:30:29 ERROR Unknown error: #6
05:30:29 ERROR Unknown error: #6
05:30:29 ERROR Unknown error: #6
05:30:30 ERROR Unknown error: #6
05:30:31 ERROR Unknown error: #6
05:30:31 ERROR Unknown error: #6
05:30:31 ERROR Unknown error: #6
05:30:31 ERROR Unknown error: #6
05:30:31 ERROR Unknown error: #6
05:30:32 ERROR Unknown error: #6
05:30:32 ERROR Unknown error: #6
05:30:32 ERROR Unknown error: #6
05:30:33 ERROR Unknown error: #6
05:30:33 ERROR Unknown error: #6
05:30:33 ERROR Unknown error: #6
05:30:34 ERROR Unknown error: #6
05:30:34 ERROR Unknown error: #6
05:30:34 ERROR Unknown error: #6
05:30:35 ERROR Unknown error: #6
05:30:35 ERROR Unknown error: #6
05:30:35 ERROR Unknown error: #6
05:30:36 ERROR Unknown error: #6
05:30:36 ERROR Unknown error: #6
05:30:36 ERROR Unknown error: #6
05:30:36 ERROR Unknown error: #6
05:30:36 INFO received RPL DAO from bbbb:0:0:0:543:32ff:2da:3560
	- parents:
	   bbbb:0:0:0:543:32ff:2dd:4061
	- children:
	   bbbb:0:0:0:543:32ff:3dc:c471
05:30:37 ERROR Unknown error: #6
05:30:37 ERROR Unknown error: #6
05:30:37 ERROR Unknown error: #6
05:30:37 ERROR Unknown error: #6
05:30:37 ERROR Unknown error: #6
05:30:37 ERROR Unknown error: #6
05:30:37 ERROR Unknown error: #6
05:30:38 ERROR Unknown error: #6
05:30:38 ERROR Unknown error: #6
05:30:38 ERROR Unknown error: #6
05:30:39 ERROR Unknown error: #6
05:30:39 ERROR Unknown error: #6
05:30:39 ERROR Unknown error: #6
05:30:40 ERROR Unknown error: #6
05:30:40 ERROR Unknown error: #6
05:30:40 ERROR Unknown error: #6
05:30:41 ERROR Unknown error: #6
05:30:41 ERROR Unknown error: #6
05:30:41 ERROR Unknown error: #6
05:30:42 ERROR Unknown error: #6
05:30:42 ERROR Unknown error: #6
05:30:42 ERROR Unknown error: #6
05:30:43 ERROR Unknown error: #6
05:30:43 ERROR Unknown error: #6
05:30:43 ERROR Unknown error: #6
05:30:44 ERROR Unknown error: #6
05:30:44 ERROR Unknown error: #6
05:30:44 ERROR Unknown error: #6
05:30:45 ERROR Unknown error: #6
05:30:45 ERROR Unknown error: #6
05:30:45 ERROR Unknown error: #6
05:30:46 ERROR Unknown error: #6
05:30:46 ERROR Unknown error: #6
05:30:46 ERROR Unknown error: #6
05:30:47 ERROR Unknown error: #6
05:30:47 ERROR Unknown error: #6
05:30:47 ERROR Unknown error: #6
05:30:48 ERROR Unknown error: #6
05:30:48 ERROR Unknown error: #6
05:30:48 ERROR Unknown error: #6
05:30:49 ERROR Unknown error: #6
05:30:49 ERROR Unknown error: #6
05:30:49 ERROR Unknown error: #6
05:30:50 ERROR Unknown error: #6
05:30:50 ERROR Unknown error: #6
05:30:50 ERROR Unknown error: #6
05:30:50 ERROR Unknown error: #6
05:30:50 ERROR Unknown error: #6
05:30:51 ERROR Unknown error: #6
05:30:52 ERROR Unknown error: #6
05:30:52 ERROR Unknown error: #6
05:30:52 ERROR Unknown error: #6
05:30:53 ERROR Unknown error: #6
05:30:53 ERROR Unknown error: #6
05:30:53 ERROR Unknown error: #6
05:30:53 ERROR Unknown error: #6
05:30:53 ERROR Unknown error: #6
05:30:53 ERROR Unknown error: #6
05:30:55 ERROR Unknown error: #6
05:30:55 ERROR Unknown error: #6
05:30:55 ERROR Unknown error: #6
05:30:55 ERROR Unknown error: #6
05:30:55 ERROR Unknown error: #6
05:30:56 ERROR Unknown error: #6
05:30:56 ERROR Unknown error: #6
05:30:56 ERROR Unknown error: #6
05:30:56 ERROR Unknown error: #6
05:30:57 ERROR Unknown error: #6
05:30:57 ERROR Unknown error: #6
05:30:57 ERROR Unknown error: #6
05:30:58 ERROR Unknown error: #6
05:30:58 ERROR Unknown error: #6
05:30:58 ERROR Unknown error: #6
05:30:59 ERROR Unknown error: #6
05:30:59 ERROR Unknown error: #6
05:30:59 ERROR Unknown error: #6
05:31:00 ERROR Unknown error: #6
05:31:00 ERROR Unknown error: #6
05:31:00 ERROR Unknown error: #6
05:31:00 ERROR Unknown error: #6
05:31:01 ERROR Unknown error: #6
05:31:01 ERROR Unknown error: #6
05:31:01 ERROR Unknown error: #6
05:31:02 ERROR Unknown error: #6
05:31:02 ERROR Unknown error: #6
05:31:02 ERROR Unknown error: #6
05:31:03 ERROR Unknown error: #6
05:31:03 ERROR Unknown error: #6
05:31:03 ERROR Unknown error: #6
05:31:04 ERROR Unknown error: #6
05:31:04 ERROR Unknown error: #6
05:31:04 ERROR Unknown error: #6
05:31:05 ERROR Unknown error: #6
05:31:05 ERROR Unknown error: #6
05:31:05 ERROR Unknown error: #6
05:31:06 ERROR Unknown error: #6
05:31:06 ERROR Unknown error: #6
05:31:06 ERROR Unknown error: #6
05:31:06 ERROR Unknown error: #6
05:31:06 ERROR Unknown error: #6
05:31:07 ERROR Unknown error: #6
05:31:07 ERROR Unknown error: #6
05:31:07 ERROR Unknown error: #6
05:31:08 INFO received RPL DAO from bbbb:0:0:0:543:32ff:3dc:c471
	- parents:
	   bbbb:0:0:0:543:32ff:2dd:4061
	- children:
	   bbbb:0:0:0:543:32ff:2da:3560
05:31:08 ERROR Unknown error: #6
05:31:08 ERROR Unknown error: #6
05:31:08 ERROR Unknown error: #6
05:31:08 ERROR Unknown error: #6
05:31:09 ERROR Unknown error: #6
05:31:09 ERROR Unknown error: #6
05:31:09 ERROR Unknown error: #6
05:31:10 ERROR Unknown error: #6
05:31:10 ERROR Unknown error: #6
05:31:10 ERROR Unknown error: #6
05:31:11 ERROR Unknown error: #6
05:31:11 ERROR Unknown error: #6
05:31:11 ERROR Unknown error: #6
05:31:12 ERROR Unknown error: #6
05:31:12 ERROR Unknown error: #6
05:31:12 ERROR Unknown error: #6
05:31:13 ERROR Unknown error: #6
05:31:13 ERROR Unknown error: #6
05:31:13 ERROR Unknown error: #6
05:31:14 ERROR Unknown error: #6
05:31:14 ERROR Unknown error: #6
05:31:14 ERROR Unknown error: #6
05:31:14 ERROR Unknown error: #6
05:31:14 ERROR Unknown error: #6
05:31:14 ERROR Unknown error: #6
05:31:16 ERROR Unknown error: #6
05:31:16 ERROR Unknown error: #6
05:31:16 ERROR Unknown error: #6
05:31:16 ERROR Unknown error: #6
05:31:16 ERROR Unknown error: #6
05:31:16 ERROR Unknown error: #6
05:31:17 ERROR Unknown error: #6
05:31:17 ERROR Unknown error: #6
05:31:17 ERROR Unknown error: #6
05:31:18 ERROR Unknown error: #6
05:31:18 ERROR Unknown error: #6
05:31:18 ERROR Unknown error: #6
05:31:18 ERROR Unknown error: #6
05:31:18 ERROR Unknown error: #6
05:31:18 ERROR Unknown error: #6
05:31:19 ERROR Unknown error: #6
05:31:19 ERROR Unknown error: #6
05:31:20 ERROR Unknown error: #6
05:31:20 ERROR Unknown error: #6
05:31:20 ERROR Unknown error: #6
05:31:20 ERROR Unknown error: #6
05:31:21 ERROR Unknown error: #6
05:31:21 ERROR Unknown error: #6
05:31:21 ERROR Unknown error: #6
05:31:22 ERROR Unknown error: #6
05:31:22 ERROR Unknown error: #6
05:31:22 ERROR Unknown error: #6
05:31:23 ERROR Unknown error: #6
05:31:23 ERROR Unknown error: #6
05:31:23 ERROR Unknown error: #6
05:31:24 ERROR Unknown error: #6
05:31:24 ERROR Unknown error: #6
05:31:24 ERROR Unknown error: #6
05:31:25 ERROR Unknown error: #6
05:31:25 ERROR Unknown error: #6
05:31:25 ERROR Unknown error: #6
05:31:26 ERROR Unknown error: #6
05:31:26 ERROR Unknown error: #6
05:31:26 ERROR Unknown error: #6
05:31:27 ERROR Unknown error: #6
05:31:27 ERROR Unknown error: #6
05:31:27 ERROR Unknown error: #6
05:31:27 ERROR Unknown error: #6
05:31:28 ERROR Unknown error: #6
05:31:28 ERROR Unknown error: #6
05:31:28 ERROR Unknown error: #6
05:31:29 ERROR Unknown error: #6
05:31:29 ERROR Unknown error: #6
05:31:29 ERROR Unknown error: #6
05:31:30 ERROR Unknown error: #6
05:31:30 ERROR Unknown error: #6
05:31:30 ERROR Unknown error: #6
05:31:30 ERROR Unknown error: #6
